candidate_id,longitude,latitude,candidate_x,candidate_y,landuse_labels,planning_labels,hazard_labels,landuse_feature_count,planning_feature_count,hazard_feature_count,hazard_overlap,hazard_review_status,siting_feasibility
tran_7213e90c-45bc-49df-974c-f522b7264212-0,135.40226323278057,35.47471289980048,-54244.1837486826,-58112.73916655589,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種住居地域 | 都市計画区域,flood: 1.0m以上2.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_52c36dfc-5dfa-4fd4-b7c1-d2cdfee26341-0,135.41001205404348,35.470211349671025,-53543.95986356904,-58616.371637681,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,1,True,additional_confirmation_required,not_determined
tran_09a77d9b-954e-495f-b934-a131d19b79a7-0,135.406374618734,35.47077867444649,-53873.69832961042,-58551.45388982451,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種住居地域 | 都市計画区域,flood: 1.0m以上2.0m未満 | landslide: 土砂災害警戒区域（指定済）,1,3,2,True,additional_confirmation_required,not_determined
tran_df3e75e3-0a6f-4b18-b0f0-b31dcd0d79a9-0,135.4087077584976,35.46961892475784,-53662.72530936217,-58681.387179776386,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,flood: 0.5m以上1.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_3a356c07-4c26-4f04-a409-29438050c4b7-0,135.4102050427888,35.46945207131675,-53526.948267781,-58700.71065486023,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,1,True,additional_confirmation_required,not_determined
tran_6816fe24-3531-4430-a059-ddada41dd5d6-0,135.4120838226513,35.47060184336661,-53355.67775805432,-58574.17181314488,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,1,True,additional_confirmation_required,not_determined
tran_d1de4098-ebfc-4b6f-b123-d4432caf22c6-0,135.40035802199623,35.466787009611934,-54422.42263299101,-58990.98992524155,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_8145c900-cc8f-4b1b-8c7f-3cc38d437e3a-0,135.411480420965,35.47089797209272,-53410.24361626781,-58540.99302734471,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_709649ac-868c-4373-9e96-beea4dd01594-0,135.40845852726605,35.46677276239108,-53687.2362087176,-58997.00502316506,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,flood: 0.5m以上1.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_867fad57-2692-42d1-ac95-bb152f9d40ed-0,135.40240333168305,35.474978339304585,-54231.29146639725,-58083.36822785715,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種住居地域 | 都市計画区域,flood: 0.5m未満 | flood: 1.0m以上2.0m未満,1,3,2,True,additional_confirmation_required,not_determined
tran_f43d3f7d-964a-4cbc-ab4e-038c84f42c72-0,135.40692320284734,35.469742980815525,-53824.601885458585,-58666.65301810942,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,flood: 1.0m以上2.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_eb53759c-767a-4442-a8b5-2bd36954fcab-0,135.40876230435347,35.466692128917764,-53659.71918826637,-59006.11562572814,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,flood: 1.0m以上2.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_cbd6da37-0671-40bd-94d0-4d4c6257ca42-0,135.40440586305255,35.473817842982484,-54050.33832494302,-58213.21209844595,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種住居地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,3,True,additional_confirmation_required,not_determined
tran_be00bf36-5517-422d-8b7f-f455f58d2e52-0,135.40730183178562,35.46671020961155,-53792.25868998159,-59003.315103598135,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種住居地域 | 都市計画区域,flood: 1.0m以上2.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_a1a69fa6-a128-4140-a31b-1cf46d6fa8b5-0,135.40730311701287,35.47003174886805,-53789.93011517679,-58634.82411307405,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,flood: 1.0m以上2.0m未満 | landslide: 土砂災害警戒区域（指定済）,1,3,2,True,additional_confirmation_required,not_determined
tran_71f6c3b8-7263-4eb4-8edf-e055e9a12b4e-0,135.40377609310184,35.46670569189921,-54112.25544543959,-59001.88984752903,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_8491d101-41df-484e-b5cd-fccbd8c4f692-0,135.40577728939144,35.46924278003958,-53928.93429648578,-58721.52003489953,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種住居地域 | 都市計画区域,flood: 2.0m以上3.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_c83c0451-a208-482f-81a8-2ddf0196a679-0,135.40918505425273,35.46844055179856,-53620.190068966134,-58812.37522679732,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,flood: 0.5m以上1.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_bb0f2538-a4d9-4084-b5e7-72a8f5da36db-0,135.40556474086964,35.469416053365684,-53948.10872588037,-58702.180967008564,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種住居地域 | 都市計画区域,flood: 1.0m以上2.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_9b286008-f7f2-4e86-8b15-3ffe2b8b51b0-0,135.40073636504857,35.46669154271305,-54388.14876481324,-59001.78948953192,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_9ace6958-c1c9-48ec-b231-c1face3b4391-0,135.4026824258355,35.4749477509702,-54205.984184902285,-58086.914983518196,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種住居地域 | 都市計画区域,flood: 0.5m未満 | flood: 1.0m以上2.0m未満,1,3,2,True,additional_confirmation_required,not_determined
tran_62bf3bdd-28d4-47e7-8f49-e3d9ce587e3a-0,135.40826135753747,35.469298577145025,-53703.451892784426,-58716.683848638764,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,flood: 0.5m以上1.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_16520e21-da7b-41e8-969b-b8ad8be289c7-0,135.4001050226423,35.467102609058415,-54445.171959933214,-58955.83783139961,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,1,True,additional_confirmation_required,not_determined
tran_76852021-1363-4467-b0e1-7bbc9d8ed7b3-0,135.40792702966746,35.466689887647306,-53735.529665827664,-59005.91003550898,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種住居地域 | 道路 | 都市計画区域,flood: 1.0m以上2.0m未満,1,4,1,True,additional_confirmation_required,not_determined
tran_7bbcbeb1-9d49-410a-8eb1-a2d6bce0b4ee-0,135.403150159949,35.46668779354877,-54169.07674001137,-59003.532289087496,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_33f54c7f-dc33-420e-ab0c-1898d7b7c283-0,135.4069126305959,35.46976710961992,-53825.545300608,-58663.970403514846,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,flood: 1.0m以上2.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_11bdffc0-ffb1-43ad-96a6-f47194cef197-0,135.4119590912398,35.46676685947382,-53369.531553870554,-58999.5575629865,山林（樹林地）,市街化調整区域 | 都市計画区域,landslide: 土砂災害特別警戒区域（指定済） | landslide: 土砂災害警戒区域（指定済）,1,2,4,True,additional_confirmation_required,not_determined
tran_776ea8c9-7868-40ec-b0e7-fde79d89f556-0,135.40985257956476,35.46667747173257,-53560.776243956745,-59008.33363924163,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,flood: 0.5m以上1.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_15fcf69e-d050-4c6b-a81f-b365089ff098-0,135.40649318102197,35.469400412633924,-53863.857362542745,-58704.42304561549,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,flood: 1.0m以上2.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_efc480b2-07e3-497f-a6b6-12474210cad8-0,135.40042791861038,35.466706403111445,-54416.13316546274,-58999.970936688514,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_9f06a953-a4cb-4b4b-9037-d610b4bee165-0,135.40646980242917,35.46940434038811,-53865.97649812049,-58703.97454618056,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,flood: 1.0m以上2.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_54892319-19a3-4989-8bf6-2e7e3d0de22d-0,135.41029160735513,35.46670903308322,-53520.90945345798,-59005.07027708749,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,flood: 0.5m以上1.0m未満 | landslide: 土砂災害警戒区域（指定済）,1,3,2,True,additional_confirmation_required,not_determined
tran_545c0ca5-aeb5-4fd4-8b1e-96b69bb7a734-0,135.40943878067742,35.46667848545517,-53598.33169285189,-59007.99664081908,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,flood: 1.0m以上2.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_825a81c9-5bf0-4ebd-ae58-89f19668e5ca-0,135.40014778863411,35.46907775430428,-54439.95937462988,-58736.73863949086,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 市街化調整区域 | 都市計画区域,landslide: 土砂災害特別警戒区域（指定済） | landslide: 土砂災害警戒区域（指定済）,1,3,2,True,additional_confirmation_required,not_determined
tran_a32042d0-529f-416f-8b15-b8b1df92ae87-0,135.4033269728622,35.47488510350901,-54147.53348326032,-58094.21881941457,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種住居地域 | 都市計画区域,landslide: 土砂災害特別警戒区域（指定済） | landslide: 土砂災害警戒区域（指定済）,1,3,2,True,additional_confirmation_required,not_determined
tran_5896c690-4838-4868-83b8-9b488adb831e-0,135.41236720953492,35.47100138294266,-53329.6951903889,-58529.99998002966,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,1,True,additional_confirmation_required,not_determined
tran_33f2d35d-442f-4872-8f49-85626a5ed2e2-0,135.42400902951013,35.4687500891214,-52274.605181772415,-58785.984425025206,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 都市計画区域,,1,2,0,False,no_overlap_in_source_layers,not_determined
tran_fffdbd81-0635-470e-afb0-32cedf52c42a-0,135.42439466792877,35.47157355275543,-52237.77971703471,-58472.95358510011,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,地区計画 | 市街化区域 | 準工業地域 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
tran_1bb0124a-74a1-477f-8dd5-c9f87b7f689a-0,135.41908561494,35.474759177401125,-52717.51692202405,-58116.718285748524,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 都市計画区域,,1,2,0,False,no_overlap_in_source_layers,not_determined
tran_20e31784-4270-41c0-a68e-bc15af712b49-0,135.42380427316175,35.46736919147402,-52294.08222037394,-58939.07268242405,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,地区計画 | 市街化区域 | 準工業地域 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
tran_6ace7f69-1f8e-4506-8828-9e02e69d9ba0-0,135.42447453967245,35.47066645035995,-52231.11766256497,-58573.629760077085,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,2,1,True,additional_confirmation_required,not_determined
tran_94ed85cd-49dd-428e-a5de-ec3e2fff3c1f-0,135.42379772121768,35.46762314948687,-52294.51245614381,-58910.8951321953,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,地区計画 | 市街化区域 | 準工業地域 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
tran_c76bc090-6497-4c1f-8706-940f612a2c28-0,135.41415356101936,35.47218082784289,-53166.799374003494,-58400.11572898071,山林（樹林地）,市街化調整区域 | 都市計画区域,,1,2,0,False,no_overlap_in_source_layers,not_determined
tran_400660b6-bf90-458b-8b2b-acc8452a900a-0,135.4216309272003,35.4741249572445,-52486.94147579864,-58188.434913155616,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 都市計画区域,,1,2,0,False,no_overlap_in_source_layers,not_determined
tran_a2d7471a-93c7-4532-9840-0d8325a5123d-0,135.4154417711674,35.473254459578826,-53049.18502400752,-58281.699911290954,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 都市計画区域,,1,2,0,False,no_overlap_in_source_layers,not_determined
tran_40f0cd95-98eb-4f47-ad04-08ef2d10a45c-0,135.41264374444972,35.46696658613532,-53307.26114492255,-58977.76972841433,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,4,True,additional_confirmation_required,not_determined
tran_ca153103-0bb1-4df2-a328-d7f28055f51c-0,135.42384246786156,35.46705927565389,-52290.81634470578,-58973.474942971254,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,地区計画 | 市街化区域 | 準工業地域 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
tran_e18dc836-d1a2-4b6e-ad40-111d213f858d-0,135.41968710189713,35.47486654963902,-52662.861825694985,-58105.12742695834,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 都市計画区域,,1,2,0,False,no_overlap_in_source_layers,not_determined
tran_74e74a1f-88a7-42df-9d77-6598d0af54ca-0,135.424162874957,35.46984957359204,-52259.93126635856,-58664.089117974036,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 都市計画区域,landslide: 土砂災害特別警戒区域（指定済） | landslide: 土砂災害警戒区域（指定済）,1,2,3,True,additional_confirmation_required,not_determined
tran_e56308f5-39c4-4e32-97e9-c7bffd78466f-0,135.41286600266693,35.467240271652074,-53286.90866738504,-58947.527030366335,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 都市計画区域,landslide: 土砂災害特別警戒区域（指定済） | landslide: 土砂災害警戒区域（指定済）,1,2,5,True,additional_confirmation_required,not_determined
tran_1ea4d26c-68e6-4b26-b916-574eafbf15f9-0,135.4243071213097,35.47010684712308,-52246.67366704316,-58635.62354320084,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 都市計画区域,landslide: 土砂災害特別警戒区域（指定済） | landslide: 土砂災害警戒区域（指定済）,1,2,2,True,additional_confirmation_required,not_determined
tran_cc671f01-3b04-4379-aa98-3af67782f0b8-0,135.42366026809046,35.467438206293046,-52307.107215744596,-58931.33990822985,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,地区計画 | 市街化区域 | 準工業地域 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
tran_93d6aaed-e6dd-4e41-bc00-f89fd86a3716-0,135.42370538486972,35.46801058506213,-52302.64187621514,-58867.864153184615,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,地区計画 | 市街化区域 | 準工業地域 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
tran_fec10d4b-ca37-4b62-8b0c-8c19e2ddebb8-0,135.4129461509715,35.4672969766159,-53279.5971095541,-58941.27943302912,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,2,4,True,additional_confirmation_required,not_determined
tran_14658ec5-b5a3-4894-8ecb-f4f16259a567-0,135.41400409724525,35.472197338961976,-53180.35281035027,-58398.20348588915,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 都市計画区域,,1,2,0,False,no_overlap_in_source_layers,not_determined
tran_5fe8eb1e-4c4f-4423-977e-a1c3d3c088b0-0,135.41276404171384,35.46709187692689,-53296.26041954454,-58963.934908708965,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 都市計画区域,landslide: 土砂災害特別警戒区域（指定済） | landslide: 土砂災害警戒区域（指定済）,1,2,5,True,additional_confirmation_required,not_determined
tran_d3c6fb39-d71b-4c7a-9a92-c6ae80399a5b-0,135.42375824729967,35.468216469064615,-52297.710901534505,-58845.0513974202,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,地区計画 | 市街化区域 | 準工業地域 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
tran_3a370a53-7799-4bf6-b974-cdda22c304a4-0,135.4232700628989,35.46823380867225,-52342.00608839793,-58842.86906211059,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,地区計画 | 市街化区域 | 準工業地域 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
tran_7fb7554b-a26e-43de-80c1-d5c5a64693e5-0,135.41431978845407,35.472002264749534,-53151.831225025075,-58420.01503217327,畑（畑、樹園地、採草地、養鶏（牛・豚）場）,市街化調整区域 | 都市計画区域,,1,2,0,False,no_overlap_in_source_layers,not_determined
tran_ed375f3b-e71e-4a9f-8c90-07e249f65a4d-0,135.41432358687197,35.472252786403885,-53151.32163584222,-58392.224189662746,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 都市計画区域,,1,2,0,False,no_overlap_in_source_layers,not_determined
tran_b2a0bdb6-54b7-4cc7-943a-55eda59c3abf-0,135.42365263142364,35.46967249892462,-52306.3534556116,-58683.46358399931,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,地区計画 | 市街化区域 | 準工業地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,4,2,True,additional_confirmation_required,not_determined
tran_fcd4da9f-8e01-449c-99a4-7be2dc26dd3e-0,135.4140722340194,35.472194318367265,-53174.171173420305,-58398.57529064915,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 都市計画区域,,1,2,0,False,no_overlap_in_source_layers,not_determined
tran_a3924533-702b-4777-8b4b-5b582a7f7a2f-0,135.42376481522672,35.46799573049496,-52297.25772593154,-58869.54359670083,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,地区計画 | 市街化区域 | 準工業地域 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
tran_a7a34989-a9e6-4c53-af88-7f53edeeacb5-0,135.42420417392725,35.47007914012555,-52256.034626338354,-58638.64287527104,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,2,2,True,additional_confirmation_required,not_determined
tran_95d29448-e683-44ba-b63e-d03aa9013fde-0,135.4232913134013,35.4674902103994,-52340.55926778977,-58925.3750631316,山林（樹林地）,地区計画 | 市街化区域 | 準工業地域 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
tran_764cfba9-61b7-461f-bed4-e25051cdea0e-0,135.42455159690988,35.47031264376079,-52224.353115270445,-58612.92181327855,工業用地（工場）,市街化調整区域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,2,2,True,additional_confirmation_required,not_determined
tran_3be99642-6300-424e-87be-2fd9d3c7e7fb-0,135.41827584086298,35.4746497710436,-52791.07562412244,-58128.4231185204,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,1,True,additional_confirmation_required,not_determined
tran_4ec40ee7-a8d2-4ddb-8c6a-e12b4586e11d-0,135.41282504406485,35.46730859491939,-53290.58094354558,-58939.92514367204,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,2,4,True,additional_confirmation_required,not_determined
tran_2ba5ba9b-0aca-4828-aa60-0dd68f16f75e-0,135.4244219376416,35.47024448352812,-52236.16444862023,-58620.41491683858,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,2,2,True,additional_confirmation_required,not_determined
tran_68f31055-5f88-4863-9409-7c04600445e1-0,135.42386945866815,35.46670813291476,-52288.59398322088,-59012.44497762105,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,地区計画 | 市街化区域 | 準工業地域 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
tran_db03da97-8df3-4e2a-8347-03686813ff7b-0,135.42448214237268,35.47037065106703,-52230.61896416608,-58606.44974526317,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,2,2,True,additional_confirmation_required,not_determined
tran_2bdbcc47-eb52-49d8-8f3f-84f711780de9-0,135.42435552911672,35.471083490561995,-52241.64869434791,-58527.300366584706,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,地区計画 | 市街化区域 | 準工業地域 | 道路 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,5,1,True,additional_confirmation_required,not_determined
tran_8b91b50f-3900-404d-a176-9ac367f677ad-0,135.42355474821062,35.46806136268867,-52316.280438868176,-58862.15108356052,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,地区計画 | 市街化区域 | 準工業地域 | 道路 | 都市計画区域,,1,5,0,False,no_overlap_in_source_layers,not_determined
